target,gene_id,study,condition,mean,error
ICS,NbL11g04020.1,main,wt_mock_10,4.325416666666666,0.6107436057881499
ICS,NbL11g04020.1,main,wt_ag_2,10.7488,0.6777100732122354
ICS,NbL11g04020.1,main,wt_ag_5,12.81153333333333,0.5720840915265677
ICS,NbL11g04020.1,main,wt_ag_7,9.330966666666667,0.7527567249635027
ICS,NbL11g04020.1,main,wt_ag_10,7.494246666666666,1.014021773933436
ICS,NbL11g04020.1,main,p19o_ag_2,11.0647,0.4497268763742425
ICS,NbL11g04020.1,main,p19o_ag_5,12.71993333333334,0.6792431310739262
ICS,NbL11g04020.1,main,p19o_ag_7,10.12125,0.5028207210328549
ICS,NbL11g04020.1,main,p19o_ag_10,6.52768,0.5613402793612207
JAZ,NbL16g20890.1,main,wt_mock_2,0.4988066666666667,0.4988066666666667
JAZ,NbL16g20890.1,main,wt_mock_5,0.4823256666666667,0.109606806404124
JAZ,NbL16g20890.1,main,wt_mock_7,0.08586966666666666,0.08586966666666666
JAZ,NbL16g20890.1,main,wt_mock_10,0.0,0.0
JAZ,NbL16g20890.1,main,wt_ag_2,0.271797,0.271797
JAZ,NbL16g20890.1,main,wt_ag_5,0.38411,0.2511377880792402
JAZ,NbL16g20890.1,main,wt_ag_7,0.323437,0.1801794414438007
JAZ,NbL16g20890.1,main,wt_ag_10,0.5367753333333334,0.3059569235395365
JAZ,NbL16g20890.1,main,p19o_ag_2,0.1988973333333333,0.1988973333333334
JAZ,NbL16g20890.1,main,p19o_ag_5,0.3915933333333333,0.3915933333333333
JAZ,NbL16g20890.1,main,p19o_ag_7,0.3025,0.3025
JAZ,NbL16g20890.1,main,p19o_ag_10,0.8510246666666667,0.6782849545988111
JAZ,NbL07g13150.1,main,wt_mock_2,0.1665356666666667,0.1665356666666667
JAZ,NbL07g13150.1,main,wt_mock_5,0.559021,0.1707844191732177
JAZ,NbL07g13150.1,main,wt_mock_7,0.3088346666666666,0.0716652522596861
JAZ,NbL07g13150.1,main,wt_mock_10,0.5901563333333334,0.2421893976005373
JAZ,NbL07g13150.1,main,wt_ag_2,0.2705683333333334,0.1457400284574481
JAZ,NbL07g13150.1,main,wt_ag_5,0.159286,0.0796767944217972
JAZ,NbL07g13150.1,main,wt_ag_7,0.0,0.0
JAZ,NbL07g13150.1,main,wt_ag_10,0.1725613333333333,0.08821940921235971
JAZ,NbL07g13150.1,main,p19o_ag_2,0.1643666666666667,0.08239446772151096
JAZ,NbL07g13150.1,main,p19o_ag_5,1.158532333333333,0.1628031293273498
JAZ,NbL07g13150.1,main,p19o_ag_7,0.08305766666666667,0.08305766666666668
JAZ,NbL07g13150.1,main,p19o_ag_10,0.2011516666666666,0.2011516666666666
NPR1,NbL18g20120.1,main,wt_mock_2,0.2883863333333334,0.05243275560923513
NPR1,NbL18g20120.1,main,wt_mock_5,0.5604293333333333,0.1414992225047348
NPR1,NbL18g20120.1,main,wt_mock_7,0.9418190000000001,0.05789189998897372
NPR1,NbL18g20120.1,main,wt_mock_10,1.100539333333333,0.2263889581497099
NPR1,NbL18g20120.1,main,wt_ag_2,0.5835323333333333,0.02034859204247586
NPR1,NbL18g20120.1,main,wt_ag_5,1.707293333333333,0.06452475399238482
NPR1,NbL18g20120.1,main,wt_ag_7,2.054823333333334,0.1272202410956859
NPR1,NbL18g20120.1,main,wt_ag_10,2.549773333333333,0.08511051723755679
NPR1,NbL18g20120.1,main,p19o_ag_2,0.8416390000000001,0.3018335838244865
NPR1,NbL18g20120.1,main,p19o_ag_5,1.900613333333333,0.1238611822879863
NPR1,NbL18g20120.1,main,p19o_ag_7,2.42877,0.2191421101325196
NPR1,NbL18g20120.1,main,p19o_ag_10,2.67622,0.328175166793589
NPR1,NbL05g11340.1,main,wt_mock_2,3.88395,0.196110672580561
NPR1,NbL05g11340.1,main,wt_mock_5,4.317803333333334,0.4636874750063643
NPR1,NbL05g11340.1,main,wt_mock_7,6.374423333333333,2.283530517278988
NPR1,NbL05g11340.1,main,wt_mock_10,5.51924,0.08171073185328856
NPR1,NbL05g11340.1,main,wt_ag_2,8.90101,1.430790639856161
NPR1,NbL05g11340.1,main,wt_ag_5,13.9028,1.655896706722171
NPR1,NbL05g11340.1,main,wt_ag_7,15.2227,2.242659575890495
NPR1,NbL05g11340.1,main,wt_ag_10,16.1208,0.7659359568527905
NPR1,NbL05g11340.1,main,p19o_ag_2,11.51338333333333,2.558606163573788
NPR1,NbL05g11340.1,main,p19o_ag_5,16.37893333333333,2.713988930420396
NPR1,NbL05g11340.1,main,p19o_ag_7,18.0398,3.283793423770747
NPR1,NbL05g11340.1,main,p19o_ag_10,16.8407,0.9887147161846028
NPR1,NbL05g11410.1,main,wt_mock_2,0.0,0.0
NPR1,NbL05g11410.1,main,wt_mock_5,0.08113866666666666,0.08113866666666666
NPR1,NbL05g11410.1,main,wt_mock_7,0.089402,0.04553009467740358
NPR1,NbL05g11410.1,main,wt_mock_10,0.049105,0.049105
NPR1,NbL05g11410.1,main,wt_ag_2,0.8560816666666667,0.3020490100454634
NPR1,NbL05g11410.1,main,wt_ag_5,0.7104050000000001,0.261276984363976
NPR1,NbL05g11410.1,main,wt_ag_7,0.5916440000000001,0.1237661462719107
NPR1,NbL05g11410.1,main,wt_ag_10,0.5960853333333334,0.04809277906412884
NPR1,NbL05g11410.1,main,p19o_ag_2,0.3581806666666666,0.03785136426133733
NPR1,NbL05g11410.1,main,p19o_ag_5,0.5425449999999999,0.1364688734925782
NPR1,NbL05g11410.1,main,p19o_ag_7,0.5310609999999999,0.008228980516038015
NPR1,NbL05g11410.1,main,p19o_ag_10,0.5793043333333333,0.245943389062289
PAL,NbL14g10160.1,main,wt_mock_2,65.38383333333333,7.256051952297782
PAL,NbL14g10160.1,main,wt_mock_5,79.5911,10.17699797107837
PAL,NbL14g10160.1,main,wt_mock_7,130.4328333333333,41.75985364191839
PAL,NbL14g10160.1,main,wt_mock_10,199.3833333333334,18.13856446298267
PAL,NbL14g10160.1,main,wt_ag_2,75.82626666666665,14.26885423213013
PAL,NbL14g10160.1,main,wt_ag_5,69.9568,9.63834601492047
PAL,NbL14g10160.1,main,wt_ag_7,64.336,10.76097386686416
PAL,NbL14g10160.1,main,wt_ag_10,86.96109999999999,5.299158993966246
PAL,NbL14g10160.1,main,p19o_ag_2,79.38076666666667,7.70756545487037
PAL,NbL14g10160.1,main,p19o_ag_5,86.96230000000001,2.59959012602628
PAL,NbL14g10160.1,main,p19o_ag_7,71.22363333333334,4.59145768042254
PAL,NbL14g10160.1,main,p19o_ag_10,74.8315,4.247066212104539
PAL,NbL15g02170.1,main,wt_mock_2,43.28696666666667,0.6250810542997144
PAL,NbL15g02170.1,main,wt_mock_5,52.34656666666666,5.001054492249055
PAL,NbL15g02170.1,main,wt_mock_7,64.08126666666666,11.40755335327334
PAL,NbL15g02170.1,main,wt_mock_10,79.25493333333333,3.71640631539544
PAL,NbL15g02170.1,main,wt_ag_2,85.39166666666667,14.20913171559442
PAL,NbL15g02170.1,main,wt_ag_5,75.32496666666667,5.637854817314038
PAL,NbL15g02170.1,main,wt_ag_7,76.72306666666667,6.055130080169851
PAL,NbL15g02170.1,main,wt_ag_10,79.17096666666667,3.53537538428068
PAL,NbL15g02170.1,main,p19o_ag_2,113.2731333333333,21.20434035956895
PAL,NbL15g02170.1,main,p19o_ag_5,87.2605,3.557308646997056
PAL,NbL15g02170.1,main,p19o_ag_7,84.2647,7.384784632607779
PAL,NbL15g02170.1,main,p19o_ag_10,76.29043333333333,4.254427264365651
PYL8,NbL03g12610.1,main,wt_mock_2,7.788146666666667,0.5594611743851795
PYL8,NbL03g12610.1,main,wt_mock_5,10.13865666666667,0.8740464727601409
PYL8,NbL03g12610.1,main,wt_mock_7,11.42675333333333,1.192584013607055
PYL8,NbL03g12610.1,main,wt_mock_10,13.99496666666666,1.1969610273986
PYL8,NbL03g12610.1,main,wt_ag_2,9.75048,1.653801974280275
PYL8,NbL03g12610.1,main,wt_ag_5,13.28886666666667,0.9527843168547881
PYL8,NbL03g12610.1,main,wt_ag_7,13.14173333333333,0.6222031831412554
PYL8,NbL03g12610.1,main,wt_ag_10,13.67716666666667,1.613547729211765
PYL8,NbL03g12610.1,main,p19o_ag_2,10.30532333333333,0.7969917899270426
PYL8,NbL03g12610.1,main,p19o_ag_5,12.00373333333333,0.1277293275293935
PYL8,NbL03g12610.1,main,p19o_ag_7,13.23023333333333,0.2086151587120277
PYL8,NbL03g12610.1,main,p19o_ag_10,16.25373333333333,1.912861934670433
PYL8,NbL13g12750.1,main,wt_mock_2,13.82766666666667,1.126561170603314
PYL8,NbL13g12750.1,main,wt_mock_5,12.27333333333333,0.742579875239769
PYL8,NbL13g12750.1,main,wt_mock_7,17.80903333333334,3.048801176601132
PYL8,NbL13g12750.1,main,wt_mock_10,25.0406,3.026262037563832
PYL8,NbL13g12750.1,main,wt_ag_2,21.60473333333333,1.807104609897034
PYL8,NbL13g12750.1,main,wt_ag_5,28.1847,1.353755606944375
PYL8,NbL13g12750.1,main,wt_ag_7,39.63496666666666,1.294728713326121
PYL8,NbL13g12750.1,main,wt_ag_10,38.88986666666667,1.569893474446949
PYL8,NbL13g12750.1,main,p19o_ag_2,26.01683333333333,4.209087541789128
PYL8,NbL13g12750.1,main,p19o_ag_5,34.01253333333333,1.089336501933377
PYL8,NbL13g12750.1,main,p19o_ag_7,34.74016666666667,2.719863087444742
PYL8,NbL13g12750.1,main,p19o_ag_10,37.74783333333334,1.273186104926447
EAH,NbL12g17000.1,main,wt_mock_2,1.827765333333333,0.7926137944474878
EAH,NbL12g17000.1,main,wt_mock_5,0.6161343333333335,0.113024360644558
EAH,NbL12g17000.1,main,wt_mock_7,0.6190846666666666,0.1455781630572082
EAH,NbL12g17000.1,main,wt_mock_10,0.974026,0.4058607506144606
EAH,NbL12g17000.1,main,wt_ag_2,28.3702,6.722349509162203
EAH,NbL12g17000.1,main,wt_ag_5,25.75606666666667,0.4433484496169768
EAH,NbL12g17000.1,main,wt_ag_7,33.95763333333333,4.0090211874111
EAH,NbL12g17000.1,main,wt_ag_10,38.08003333333333,4.393102557924689
EAH,NbL12g17000.1,main,p19o_ag_2,53.945,17.88933017834933
EAH,NbL12g17000.1,main,p19o_ag_5,28.7563,2.654851933724364
EAH,NbL12g17000.1,main,p19o_ag_7,32.75713333333334,3.26640354025307
EAH,NbL12g17000.1,main,p19o_ag_10,38.1837,3.959059877041518
EAH,NbL12g16980.1,main,wt_mock_2,0.04004933333333333,0.04004933333333333
EAH,NbL12g16980.1,main,wt_mock_5,0.4432336666666667,0.2977509330689737
EAH,NbL12g16980.1,main,wt_mock_7,0.5252163333333333,0.2754365782428164
EAH,NbL12g16980.1,main,wt_mock_10,0.286297,0.286297
EAH,NbL12g16980.1,main,wt_ag_2,22.9809,6.193836898347691
EAH,NbL12g16980.1,main,wt_ag_5,19.0209,1.715190322772763
EAH,NbL12g16980.1,main,wt_ag_7,23.6661,1.934274805536518
EAH,NbL12g16980.1,main,wt_ag_10,26.11876666666667,1.548288837537894
EAH,NbL12g16980.1,main,p19o_ag_2,38.9843,12.69668428068263
EAH,NbL12g16980.1,main,p19o_ag_5,17.77616666666667,1.381943952473391
EAH,NbL12g16980.1,main,p19o_ag_7,21.7188,1.359162846510061
EAH,NbL12g16980.1,main,p19o_ag_10,22.9187,0.8501470833528348
EAS,NbL17g23470.1,main,wt_mock_2,1.174997333333333,0.4400414251728024
EAS,NbL17g23470.1,main,wt_mock_5,0.7790176666666667,0.1971041603013775
EAS,NbL17g23470.1,main,wt_mock_7,0.9701966666666667,0.2842911609232885
EAS,NbL17g23470.1,main,wt_mock_10,1.313593333333333,0.2165093294628305
EAS,NbL17g23470.1,main,wt_ag_2,45.18133333333333,22.6787387350894
EAS,NbL17g23470.1,main,wt_ag_5,30.80513333333333,4.188580560815852
EAS,NbL17g23470.1,main,wt_ag_7,44.117,3.555232918295695
EAS,NbL17g23470.1,main,wt_ag_10,59.75883333333334,2.562632978229836
EAS,NbL17g23470.1,main,p19o_ag_2,95.59379999999999,48.0785188419943
EAS,NbL17g23470.1,main,p19o_ag_5,26.2296,2.373324712297077
EAS,NbL17g23470.1,main,p19o_ag_7,45.22653333333333,13.92626847847062
EAS,NbL17g23470.1,main,p19o_ag_10,40.70776666666666,2.447275536410053
PR3,NbL02g16530.1,main,wt_mock_2,158.0360333333333,103.2613431759813
PR3,NbL02g16530.1,main,wt_mock_5,72.0797,38.43889081008972
PR3,NbL02g16530.1,main,wt_mock_7,50.61689999999999,14.54554087421067
PR3,NbL02g16530.1,main,wt_mock_10,72.21479,31.32271979848015
PR3,NbL02g16530.1,main,wt_ag_2,1679.089666666667,498.3385535725465
PR3,NbL02g16530.1,main,wt_ag_5,4181.056666666666,580.1555241006022
PR3,NbL02g16530.1,main,wt_ag_7,6208.103333333333,331.4566490675832
PR3,NbL02g16530.1,main,wt_ag_10,6687.169999999999,446.7511666837966
PR3,NbL02g16530.1,main,p19o_ag_2,2094.853333333333,620.5916914346967
PR3,NbL02g16530.1,main,p19o_ag_5,5394.263333333333,1149.070371827205
PR3,NbL02g16530.1,main,p19o_ag_7,7871.806666666667,774.0777229136047
PR3,NbL02g16530.1,main,p19o_ag_10,7914.016666666666,1015.211522530048
PRp27,NbL17g22800.1,main,wt_mock_2,19.29649333333333,13.89907874994399
PRp27,NbL17g22800.1,main,wt_mock_5,7.757243333333332,1.922750668047674
PRp27,NbL17g22800.1,main,wt_mock_7,6.39874,1.920736400194814
PRp27,NbL17g22800.1,main,wt_mock_10,8.359792333333333,4.261036769935471
PRp27,NbL17g22800.1,main,wt_ag_2,430.1026666666667,123.4126186610501
PRp27,NbL17g22800.1,main,wt_ag_5,596.3766666666667,154.8375587859024
PRp27,NbL17g22800.1,main,wt_ag_7,990.043,54.70088517565321
PRp27,NbL17g22800.1,main,wt_ag_10,1362.603333333333,223.1041352024754
PRp27,NbL17g22800.1,main,p19o_ag_2,535.3213333333333,135.1467767803254
PRp27,NbL17g22800.1,main,p19o_ag_5,558.3456666666666,125.2331382027581
PRp27,NbL17g22800.1,main,p19o_ag_7,975.8693333333332,259.8828898749931
PRp27,NbL17g22800.1,main,p19o_ag_10,1205.723333333333,152.5674313577806
SQS,NbL17g01610.1,main,wt_mock_2,2.592603333333333,0.3012714572902282
SQS,NbL17g01610.1,main,wt_mock_5,3.017123333333333,0.410819665316926
SQS,NbL17g01610.1,main,wt_mock_7,3.547263333333333,0.4002621550239849
SQS,NbL17g01610.1,main,wt_mock_10,3.77619,0.2315610352225376
SQS,NbL17g01610.1,main,wt_ag_2,3.34487,0.2936405960240058
SQS,NbL17g01610.1,main,wt_ag_5,5.508933333333334,0.2749954534371635
SQS,NbL17g01610.1,main,wt_ag_7,5.564996666666667,0.2550757129646892
SQS,NbL17g01610.1,main,wt_ag_10,7.09091,0.6377925929589755
SQS,NbL17g01610.1,main,p19o_ag_2,3.356983333333333,0.1587779000504933
SQS,NbL17g01610.1,main,p19o_ag_5,6.471526666666667,0.7358414214429023
SQS,NbL17g01610.1,main,p19o_ag_7,6.066906666666667,0.3331449435472661
SQS,NbL17g01610.1,main,p19o_ag_10,8.232853333333333,0.678540977326433
SQS,NbL09g23050.1,main,wt_mock_2,0.0,0.0
SQS,NbL09g23050.1,main,wt_mock_5,0.0,0.0
SQS,NbL09g23050.1,main,wt_mock_7,0.0,0.0
SQS,NbL09g23050.1,main,wt_mock_10,0.0,0.0
SQS,NbL09g23050.1,main,wt_ag_2,0.0,0.0
SQS,NbL09g23050.1,main,wt_ag_5,0.039677,0.039677
SQS,NbL09g23050.1,main,wt_ag_7,0.0,0.0
SQS,NbL09g23050.1,main,wt_ag_10,0.03829913333333333,0.019157034630681
SQS,NbL09g23050.1,main,p19o_ag_2,0.0203075,0.0203075
SQS,NbL09g23050.1,main,p19o_ag_5,0.04344833333333333,0.04344833333333333
SQS,NbL09g23050.1,main,p19o_ag_7,0.07993013333333333,0.01999296586846929
SQS,NbL09g23050.1,main,p19o_ag_10,0.0,0.0
BAK1,NbL01g14510.1,hamel,Non-infiltrated,17.9847,1.16385285295579
BAK1,NbL01g14510.1,hamel,Mock,22.06583333333333,2.305162132644421
BAK1,NbL01g14510.1,hamel,EV,36.22786666666667,2.50053809964531
BAK1,NbL01g14510.1,hamel,p19,46.15936666666667,5.188945370154174
BAK1,NbL01g14510.1,hamel,p19HA,73.66056666666667,3.369172994635002
BAK1,NbL11g10970.1,hamel,Non-infiltrated,7.735143333333333,0.3433859297415149
BAK1,NbL11g10970.1,hamel,Mock,10.29878333333333,1.262339288230827
BAK1,NbL11g10970.1,hamel,EV,18.4575,2.498887946667478
BAK1,NbL11g10970.1,hamel,p19,23.87226666666667,1.853567961467229
BAK1,NbL11g10970.1,hamel,p19HA,39.5603,0.3364444877440164
CERK1,NbL18g17470.1,hamel,Non-infiltrated,14.52626666666667,1.084231264281032
CERK1,NbL18g17470.1,hamel,Mock,16.51353333333333,1.797995882766266
CERK1,NbL18g17470.1,hamel,EV,28.1189,2.157524600863993
CERK1,NbL18g17470.1,hamel,p19,42.55863333333333,6.3190790176347
CERK1,NbL18g17470.1,hamel,p19HA,75.65493333333332,3.477787037918096
CERK1,NbL04g17340.1,hamel,Non-infiltrated,12.052,1.116284517196818
CERK1,NbL04g17340.1,hamel,Mock,14.13373333333333,1.621792510704676
CERK1,NbL04g17340.1,hamel,EV,18.9547,1.374175339370247
CERK1,NbL04g17340.1,hamel,p19,32.43276666666667,9.866785880135662
CERK1,NbL04g17340.1,hamel,p19HA,81.5849,2.526252866071275
CORE,NbL07g07860.1,hamel,Non-infiltrated,0.6819316666666667,0.09855747556685444
CORE,NbL07g07860.1,hamel,Mock,0.6115296666666666,0.06542675232994868
CORE,NbL07g07860.1,hamel,EV,0.5230696666666667,0.07798651494827664
CORE,NbL07g07860.1,hamel,p19,1.108983333333333,0.09942100085550892
CORE,NbL07g07860.1,hamel,p19HA,1.090211666666667,0.1978109055877467
CRT3a,NbL10g04730.1,hamel,Non-infiltrated,30.33576666666667,4.165040059564588
CRT3a,NbL10g04730.1,hamel,Mock,71.4177,9.627019356651015
CRT3a,NbL10g04730.1,hamel,EV,245.1396666666667,30.82403612622965
CRT3a,NbL10g04730.1,hamel,p19,244.1206666666667,13.11339214103066
CRT3a,NbL10g04730.1,hamel,p19HA,246.397,18.47781830556121
CRT3a,NbL12g10910.1,hamel,Non-infiltrated,34.19156666666667,2.664013063239577
CRT3a,NbL12g10910.1,hamel,Mock,113.5354333333333,14.65004897447255
CRT3a,NbL12g10910.1,hamel,EV,506.3056666666666,68.01020596531407
CRT3a,NbL12g10910.1,hamel,p19,430.6623333333334,26.96993939143687
CRT3a,NbL12g10910.1,hamel,p19HA,506.5713333333333,53.81470459621401
CSPR,NbL12g13540.1,hamel,Non-infiltrated,1.752433333333333,0.1029725303715079
CSPR,NbL12g13540.1,hamel,Mock,3.390369999999999,0.5532779027155642
CSPR,NbL12g13540.1,hamel,EV,9.429916666666665,0.8352975995083696
CSPR,NbL12g13540.1,hamel,p19,12.25916666666667,0.4737443485444207
CSPR,NbL12g13540.1,hamel,p19HA,18.50456666666667,0.1823699658508616
HevaA,NbL17g08820.1,hamel,Non-infiltrated,11.7447,0.9056768647444482
HevaA,NbL17g08820.1,hamel,Mock,13.89036666666667,1.229134904900371
HevaA,NbL17g08820.1,hamel,EV,24.2512,1.973231471470086
HevaA,NbL17g08820.1,hamel,p19,26.40256666666666,3.450654006287955
HevaA,NbL17g08820.1,hamel,p19HA,47.68833333333333,2.683378704999436
LIK1,NbL15g22260.1,hamel,Non-infiltrated,29.65326666666667,2.404559125448526
LIK1,NbL15g22260.1,hamel,Mock,33.47696666666667,2.827891985403813
LIK1,NbL15g22260.1,hamel,EV,37.83696666666666,2.038017584429645
LIK1,NbL15g22260.1,hamel,p19,28.8559,1.727400949403467
LIK1,NbL15g22260.1,hamel,p19HA,26.7691,0.8485973446419298
LIK1,NbL05g11890.1,hamel,Non-infiltrated,2.283716666666667,0.3302603017991179
LIK1,NbL05g11890.1,hamel,Mock,2.501556666666667,0.5398772766204475
LIK1,NbL05g11890.1,hamel,EV,2.772346666666667,0.4859492599484481
LIK1,NbL05g11890.1,hamel,p19,16.05136666666667,2.421140802964127
LIK1,NbL05g11890.1,hamel,p19HA,4.606216666666667,0.2943920298589016
LYK3,NbL03g23360.1,hamel,Non-infiltrated,4.80789,0.4279003466930123
LYK3,NbL03g23360.1,hamel,Mock,3.795503333333333,0.2150667004546368
LYK3,NbL03g23360.1,hamel,EV,2.785463333333334,0.1151882711525401
LYK3,NbL03g23360.1,hamel,p19,2.751586666666667,0.3455834599790781
LYK3,NbL03g23360.1,hamel,p19HA,1.56703,0.1172087429901598
LYK3,NbL13g20290.1,hamel,Non-infiltrated,7.78257,0.8945150235928594
LYK3,NbL13g20290.1,hamel,Mock,7.845436666666667,0.6193192443948257
LYK3,NbL13g20290.1,hamel,EV,11.04421333333333,0.7399547541422908
LYK3,NbL13g20290.1,hamel,p19,6.812646666666666,0.5002006614794151
LYK3,NbL13g20290.1,hamel,p19HA,6.580693333333334,0.4151731418068584
LYM3,NbL04g07070.1,hamel,Non-infiltrated,4.265803333333333,0.4878548387356407
LYM3,NbL04g07070.1,hamel,Mock,4.623263333333333,0.2840702669137419
LYM3,NbL04g07070.1,hamel,EV,4.26588,0.3896689596738921
LYM3,NbL04g07070.1,hamel,p19,4.744966666666667,0.2748678873163939
LYM3,NbL04g07070.1,hamel,p19HA,2.934516666666667,0.03601271318730527
LYM3,NbL14g16690.1,hamel,Non-infiltrated,3.93181,0.6539531688380548
LYM3,NbL14g16690.1,hamel,Mock,3.378526666666667,0.2451946778468988
LYM3,NbL14g16690.1,hamel,EV,2.653576666666666,0.2770397197956359
LYM3,NbL14g16690.1,hamel,p19,2.21874,0.4700411739766352
LYM3,NbL14g16690.1,hamel,p19HA,1.770853333333333,0.04113388721939341
SOBIR1,NbL11g04700.1,hamel,Non-infiltrated,8.87992,2.010389766620725
SOBIR1,NbL11g04700.1,hamel,Mock,26.76436666666666,5.542794561811258
SOBIR1,NbL11g04700.1,hamel,EV,102.3298333333333,10.32569860951038
SOBIR1,NbL11g04700.1,hamel,p19,130.4586666666667,10.15506485016769
SOBIR1,NbL11g04700.1,hamel,p19HA,166.3476666666667,15.54304428925613
SOBIR1,NbL09g04840.1,hamel,Non-infiltrated,2.3278,0.4117936021843954
SOBIR1,NbL09g04840.1,hamel,Mock,11.75796,2.231190405949255
SOBIR1,NbL09g04840.1,hamel,EV,60.31266666666667,8.743952940620035
SOBIR1,NbL09g04840.1,hamel,p19,69.02496666666666,5.349903881483394
SOBIR1,NbL09g04840.1,hamel,p19HA,87.61616666666667,9.063134281680803
WAK1,NbL19g15890.1,hamel,Non-infiltrated,2.230936666666667,0.3847037272297274
WAK1,NbL19g15890.1,hamel,Mock,1.97682,0.1160473292813469
WAK1,NbL19g15890.1,hamel,EV,4.424216666666666,0.4782988130284712
WAK1,NbL19g15890.1,hamel,p19,8.708563333333332,2.395533543147423
WAK1,NbL19g15890.1,hamel,p19HA,14.64106666666667,1.538352305047334
NOA1,NbL13g10330.1,hamel,Non-infiltrated,24.008,1.431183981883531
NOA1,NbL13g10330.1,hamel,Mock,24.9949,1.196392370141725
NOA1,NbL13g10330.1,hamel,EV,24.34213333333334,1.21707697008493
NOA1,NbL13g10330.1,hamel,p19,22.80266666666667,0.8933091706931278
NOA1,NbL13g10330.1,hamel,p19HA,18.71496666666667,0.7453453166895941
NOA1,NbL03g10660.1,hamel,Non-infiltrated,10.44462,1.069056608619643
NOA1,NbL03g10660.1,hamel,Mock,10.53678,0.4275069750698032
NOA1,NbL03g10660.1,hamel,EV,9.266853333333334,0.4549778808298755
NOA1,NbL03g10660.1,hamel,p19,8.104306666666666,0.5908493915636294
NOA1,NbL03g10660.1,hamel,p19HA,6.166916666666666,0.1245489529372999
Peroxidase 72-like,NbL02g14280.1,hamel,Non-infiltrated,0.009319566666666666,0.009319566666666668
Peroxidase 72-like,NbL02g14280.1,hamel,Mock,0.0685047,0.04997270843193647
Peroxidase 72-like,NbL02g14280.1,hamel,EV,0.277206,0.07657655268422572
Peroxidase 72-like,NbL02g14280.1,hamel,p19,0.3445510000000001,0.0899407149311886
Peroxidase 72-like,NbL02g14280.1,hamel,p19HA,0.25168,0.04245622014891733
RbohA,NbL10g23180.1,hamel,Non-infiltrated,2.175196666666667,0.120933990994169
RbohA,NbL10g23180.1,hamel,Mock,2.254756666666667,0.1479127777141351
RbohA,NbL10g23180.1,hamel,EV,3.490916666666667,0.1705489359229322
RbohA,NbL10g23180.1,hamel,p19,5.256853333333334,0.9797040909773614
RbohA,NbL10g23180.1,hamel,p19HA,14.13593333333333,0.9715717615172733
RbohA,NbL17g26900.1,hamel,Non-infiltrated,3.233056666666666,0.106444719038152
RbohA,NbL17g26900.1,hamel,Mock,3.961246666666666,0.3289232969520066
RbohA,NbL17g26900.1,hamel,EV,12.78543333333333,1.562719720373569
RbohA,NbL17g26900.1,hamel,p19,12.32046666666667,0.3714556067389183
RbohA,NbL17g26900.1,hamel,p19HA,15.84686666666667,1.832630263067571
RbohB,NbL07g17410.1,hamel,Non-infiltrated,5.963036666666667,0.3104361257077603
RbohB,NbL07g17410.1,hamel,Mock,8.926923333333333,0.8396713447203281
RbohB,NbL07g17410.1,hamel,EV,14.11283333333333,1.229053849285883
RbohB,NbL07g17410.1,hamel,p19,19.3634,3.835648454086132
RbohB,NbL07g17410.1,hamel,p19HA,63.86016666666666,1.458442859506139
RbohB,NbL03g20890.1,hamel,Non-infiltrated,19.18676666666667,0.6826490590177188
RbohB,NbL03g20890.1,hamel,Mock,30.29506666666667,4.514829584946824
RbohB,NbL03g20890.1,hamel,EV,32.88883333333333,5.96090302284627
RbohB,NbL03g20890.1,hamel,p19,29.7473,1.483240810972155
RbohB,NbL03g20890.1,hamel,p19HA,81.94463333333333,2.957091070817928
CDPK,NbL14g12510.1,hamel,Non-infiltrated,10.61394666666667,1.220024659113268
CDPK,NbL14g12510.1,hamel,Mock,11.73201666666667,1.087098926168993
CDPK,NbL14g12510.1,hamel,EV,11.3259,1.530565504424209
CDPK,NbL14g12510.1,hamel,p19,15.0343,1.116769028641703
CDPK,NbL14g12510.1,hamel,p19HA,27.11676666666667,0.9293900317472263
CDPK,NbL04g02620.1,hamel,Non-infiltrated,7.30369,0.2993813879207143
CDPK,NbL04g02620.1,hamel,Mock,8.774146666666665,0.7455159240493194
CDPK,NbL04g02620.1,hamel,EV,14.26246666666667,1.263476503321073
CDPK,NbL04g02620.1,hamel,p19,18.22683333333333,1.919433251712019
CDPK,NbL04g02620.1,hamel,p19HA,31.51266666666667,0.858397868771302
CNGC2,NbL02g23770.1,hamel,Non-infiltrated,31.77283333333333,4.456770365161053
CNGC2,NbL02g23770.1,hamel,Mock,29.77653333333333,4.972866472613602
CNGC2,NbL02g23770.1,hamel,EV,7.753933333333333,1.842923184240491
CNGC2,NbL02g23770.1,hamel,p19,5.017103333333333,0.6667385593652466
CNGC2,NbL02g23770.1,hamel,p19HA,3.643976666666667,0.754069651962676
CNGC2,NbL19g10480.1,hamel,Non-infiltrated,88.51633333333332,7.0137782667008
CNGC2,NbL19g10480.1,hamel,Mock,87.82266666666668,9.500405965419468
CNGC2,NbL19g10480.1,hamel,EV,52.4844,7.202614892523413
CNGC2,NbL19g10480.1,hamel,p19,33.27093333333333,0.9316496021096718
CNGC2,NbL19g10480.1,hamel,p19HA,28.56523333333334,1.891420773152053
MPK3-6,NbL02g04960.1,hamel,Non-infiltrated,0.06594313333333333,0.02681746294365752
MPK3-6,NbL02g04960.1,hamel,Mock,0.09572203333333333,0.03075380351058675
